,0,1,2,3,4,5,6,7,8,9,10,11
278,10.46,26.23,31.47,26.7,14.164,38.53,9.21,4.145,3.314,21.08,37.62,6.85
279,15.12,38.72,25.11,31.92,7.91,38.25,17.7,15.96,14.88,9.62,12.26,11.234
280,33.34,14.91,2.695,64.0,6.25,4.176,11.11,48.72,52.1,42.22,79.4,77.7
281,14.23,25.55,7.094,29.8,10.43,7.84,4.164,2.99,1.529,10.266,2.275,2.725
282,20.73,13.945,10.71,17.56,22.75,12.0,18.27,2.809,35.06,18.28,54.84,18.25
283,6.44,10.1,26.86,8.09,18.38,9.94,5.44,0.7617,15.89,2.693,12.945,2.943
284,9.79,18.7,11.36,13.766,8.016,3.842,9.125,7.883,5.637,3.105,3.639,5.31
285,38.0,41.84,4.32,50.84,10.76,9.85,4.723,3.594,3.613,5.26,109.9,16.3
286,20.75,121.6,52.66,65.5,30.28,147.5,13.27,8.266,11.57,16.61,12.28,15.37
287,6.902,26.56,34.3,16.64,4.246,55.6,4.19,15.05,38.88,12.51,6.234,9.15
288,13.32,9.97,109.56,13.0,17.22,7.293,2.797,19.17,11.01,3.533,1.983,6.047
289,20.89,28.52,71.5,15.195,30.48,45.12,3.352,7.953,5.957,6.79,9.86,13.94
290,22.42,20.53,5.96,24.62,7.203,15.81,6.145,1.505,7.477,4.008,3.072,2.875
291,2.592,33.88,40.4,12.81,7.117,55.34,33.8,15.836,35.7,16.92,18.17,13.484
292,17.48,23.1,81.06,15.84,17.48,36.06,4.82,29.66,15.62,7.934,6.863,13.71
293,79.2,4.125,6.953,18.88,16.28,2.838,7.816,4.59,7.85,18.27,13.98,19.88
294,6.684,25.64,45.62,13.02,8.914,77.9,4.723,23.95,19.66,12.42,13.984,18.25
295,19.44,6.785,3.988,13.42,6.277,3.637,3.084,5.312,3.232,3.06,4.49,3.906
296,21.28,107.25,11.805,61.44,5.363,84.25,14.02,12.23,16.95,26.34,34.9,42.6
297,8.89,24.67,19.06,12.875,9.68,31.28,6.387,8.695,3.578,2.73,4.543,14.555
298,2.145,4.57,7.41,1.083,4.848,43.12,2.39,4.73,6.71,1.593,1.42,1.108
299,18.27,23.89,24.97,20.23,10.875,21.81,20.25,8.43,8.02,9.41,16.28,16.02
300,14.92,42.9,7.605,29.0,6.652,16.44,14.95,10.984,26.72,6.5,15.21,24.72
301,7.297,33.5,4.117,13.84,4.89,19.52,5.14,13.87,19.7,20.61,17.02,7.207
302,25.73,7.305,6.99,12.81,36.06,4.527,6.305,10.07,12.74,10.16,8.74,6.465
303,8.96,61.7,7.574,27.2,4.58,64.2,7.79,10.04,40.78,180.6,32.8,10.1
304,8.94,13.34,6.156,14.336,6.1,5.613,26.3,13.24,4.047,4.473,1.514,4.973
305,23.33,49.56,16.56,34.56,15.43,59.22,7.258,15.16,23.17,22.19,29.69,20.19
306,3.604,9.26,4.973,3.646,3.686,12.164,2.506,4.875,1.786,3.387,2.184,2.197
307,5.42,39.44,21.62,22.12,7.188,37.97,21.23,55.44,10.836,29.55,3.705,5.547
308,23.77,13.555,94.8,17.45,28.05,12.67,25.33,24.33,23.45,15.68,7.324,7.617
309,11.12,57.3,56.1,27.12,10.72,79.56,9.45,24.19,1.84,2.656,1.774,4.73
310,1.773,31.55,38.8,9.52,9.125,81.0,3.664,1.659,10.43,7.707,7.387,16.3
311,33.9,29.39,7.188,35.6,25.8,9.87,15.9,30.11,15.586,16.12,10.21,14.45
312,11.69,1.36,21.39,6.207,18.62,4.074,1.372,5.633,9.055,2.049,2.818,2.271
313,8.58,61.75,96.0,27.72,25.2,138.9,18.11,37.12,38.44,20.06,8.016,9.32
314,12.67,29.97,60.8,17.89,23.06,25.94,3.482,15.76,28.38,17.5,10.89,9.625
315,4.21,6.168,5.363,4.87,6.258,10.06,3.023,23.89,23.05,3.105,1.981,3.625
316,5.83,16.08,16.92,8.12,5.086,19.44,4.02,3.996,2.615,3.955,4.367,7.715
317,13.24,26.06,13.3,17.06,13.19,18.75,20.78,3.549,2.016,3.629,6.77,3.766
318,10.69,23.62,1.602,11.82,4.164,7.016,4.07,30.89,10.53,9.586,8.79,15.266
319,3.672,39.12,20.67,13.68,7.73,24.55,4.51,29.47,31.77,6.344,7.71,10.26
320,31.47,19.16,8.37,38.44,10.85,10.18,22.6,5.906,5.79,35.53,29.06,11.63
321,6.477,5.05,9.53,5.71,10.26,8.695,1.328,11.71,7.504,2.564,2.395,2.62
322,6.03,21.19,8.49,11.47,3.902,14.04,11.9,4.55,5.227,7.637,6.473,6.91
323,6.992,7.504,2.611,8.45,2.682,5.504,1.97,5.71,10.98,3.693,2.244,1.465
324,3.521,11.11,20.17,11.46,2.668,10.875,4.97,4.52,3.75,10.71,1.032,3.322
325,8.44,19.17,6.234,11.8,4.61,58.62,1.693,25.39,17.86,27.31,15.66,22.19
326,15.45,46.62,16.86,28.42,8.06,27.39,12.72,18.61,39.6,14.414,9.5,8.12
327,5.285,19.0,9.836,9.93,2.43,50.97,2.812,6.188,3.633,3.752,6.473,2.4
328,6.055,22.95,22.73,11.4,3.467,89.56,2.957,5.824,19.53,8.63,5.426,6.188
329,29.97,15.23,10.1,19.31,36.75,11.336,8.79,7.91,16.36,8.875,8.0,12.516
330,9.76,22.75,12.98,15.25,4.234,23.61,3.938,7.0,4.99,2.904,14.0,21.97
331,32.12,58.38,36.8,42.78,15.82,49.16,16.12,33.94,42.72,36.84,46.78,37.7
332,38.53,43.22,28.19,42.2,16.19,41.03,2.604,23.16,18.48,18.58,10.68,17.14
333,14.4,12.63,46.03,10.84,60.6,19.55,4.543,4.312,6.23,11.49,12.07,12.8
334,16.6,34.2,21.83,20.1,14.16,24.89,6.895,7.438,10.766,17.44,11.6,9.47
335,3.965,9.484,10.42,2.443,15.72,14.85,34.28,44.9,9.52,1.704,2.705,1.248
336,1.813,8.26,13.34,3.674,2.697,34.47,4.773,8.734,12.84,14.07,3.469,1.736
337,8.97,61.0,1.837,28.12,3.256,2.04,0.596,0.5015,0.6724,5.453,80.56,6.207
338,10.29,9.15,12.61,7.496,56.47,16.7,1.074,23.14,23.12,19.69,3.889,3.225
339,61.22,6.625,2.0,15.43,12.766,3.707,86.0,7.34,9.91,4.79,6.664,7.574
340,12.38,38.22,11.67,25.7,20.16,30.55,21.4,12.195,12.96,15.91,10.39,11.25
341,15.29,15.5,16.88,14.984,13.266,17.72,8.375,7.05,5.934,8.18,8.93,9.38
342,4.54,5.754,5.027,4.7,6.008,6.285,9.59,35.28,5.99,24.56,5.684,5.023
343,33.25,38.6,40.75,39.2,16.88,31.56,52.5,4.812,4.254,4.82,10.12,6.445
344,15.055,38.38,67.8,28.55,49.44,42.88,8.555,13.18,19.23,15.39,12.93,14.75
345,15.74,38.2,9.99,154.5,6.637,15.055,12.195,5.402,3.562,12.336,78.6,48.1
346,22.95,53.3,92.9,57.84,24.2,49.94,13.33,3.803,2.715,3.645,6.668,18.36
347,33.34,68.3,17.2,46.56,27.39,26.64,11.234,4.53,6.734,5.957,13.72,16.94
348,19.53,9.31,17.0,15.71,19.61,12.71,2.953,4.867,8.61,12.805,7.344,5.96
349,7.348,13.99,3.238,25.4,2.71,3.943,7.87,22.48,18.69,13.65,7.938,5.13
350,18.8,17.56,46.4,17.34,22.73,22.9,7.613,9.18,6.54,10.234,16.34,35.84
351,38.6,26.0,43.47,30.62,51.25,39.1,6.03,8.4,16.89,14.99,17.28,17.44
352,33.4,44.8,46.4,41.62,40.0,50.47,12.16,7.062,13.125,28.61,18.67,14.22
353,15.086,31.25,8.71,22.3,9.1,41.06,2.777,1.221,5.16,16.4,10.625,9.76
354,8.53,9.375,31.48,7.715,10.5,38.72,5.355,18.19,7.754,6.523,11.336,6.164
355,15.87,20.78,12.5,15.02,18.97,11.586,56.5,5.477,12.01,13.63,7.73,7.83
356,19.3,19.08,84.56,16.22,22.53,29.53,5.71,6.234,7.84,4.9,4.758,9.29
357,13.99,21.44,59.75,15.69,21.98,34.28,19.47,7.04,19.62,12.35,7.164,8.36
358,20.05,34.7,49.62,22.75,23.34,33.62,15.86,19.67,27.94,23.36,16.58,15.9
359,12.01,14.305,4.125,15.23,8.5,12.89,2.47,4.938,8.67,8.97,6.07,9.25
360,16.52,41.8,48.94,32.1,9.17,46.9,6.016,6.05,8.68,13.41,12.63,11.17
361,12.48,11.9,10.305,10.945,63.03,10.555,21.55,5.13,3.832,3.672,2.832,3.33
362,38.0,21.64,22.47,29.42,35.38,15.17,5.54,2.732,17.67,36.4,23.48,12.83
363,10.74,13.74,16.81,15.68,39.66,14.4,6.24,2.895,7.13,3.062,2.604,3.133
364,32.22,10.21,17.78,14.7,61.9,9.164,3.744,2.48,18.84,2.508,1.989,1.442
365,38.8,24.31,20.61,24.45,44.5,20.66,2.334,3.32,13.61,11.35,8.26,7.44
366,31.9,23.14,15.4,26.9,12.836,19.27,7.082,3.361,3.842,4.41,5.363,7.047
367,20.06,32.8,12.1,22.77,12.945,62.47,3.06,13.125,15.36,14.99,9.81,8.125
368,9.664,86.75,4.324,37.22,2.494,30.03,11.73,50.1,28.64,34.4,39.78,53.88
369,13.12,7.555,55.2,13.43,18.23,6.945,9.65,41.34,11.59,7.83,8.45,8.41
370,20.34,9.2,6.387,14.24,3.42,7.113,21.58,7.105,8.02,5.35,7.785,13.26
371,31.42,61.4,64.25,26.78,58.75,71.9,8.016,11.05,12.836,5.793,8.13,10.875
372,35.44,9.01,15.5,13.26,49.5,11.055,4.03,6.055,5.465,6.055,4.008,21.89
373,7.273,18.95,66.94,11.39,8.44,63.34,5.316,19.98,13.47,10.59,9.336,18.8
374,50.84,16.64,15.234,25.22,19.4,12.43,4.62,3.275,12.625,13.16,5.656,6.684
375,12.23,8.32,18.34,7.47,31.42,5.13,13.64,3.89,20.62,6.137,4.99,4.6
376,22.2,4.496,2.572,11.48,10.15,5.613,5.49,5.242,12.266,14.234,7.84,4.246
377,37.2,21.33,12.63,35.78,6.61,16.72,8.81,2.322,13.016,33.0,14.164,10.82
378,15.05,7.496,25.39,8.41,68.1,11.29,7.727,25.11,6.812,4.453,4.906,5.594
379,2.676,117.0,2.941,19.03,2.416,12.48,2.076,5.37,5.2,7.02,5.016,11.05
380,29.67,39.97,7.992,44.78,21.47,7.902,22.11,20.92,26.12,28.34,18.78,20.5
381,51.44,13.44,23.34,23.81,27.9,15.01,67.2,14.97,11.47,9.98,6.113,11.18
382,4.54,9.4,11.75,3.828,5.547,19.69,3.004,3.754,3.537,3.0,1.68,0.818
383,4.113,11.445,3.688,5.887,3.365,8.36,4.062,8.18,21.31,20.75,2.111,2.514
384,6.793,10.3,5.594,19.72,6.01,6.97,2.277,1.209,1.365,2.416,21.12,68.8
385,7.61,41.06,8.55,24.47,7.434,24.38,14.47,16.27,26.4,2.012,1.444,1.399
386,6.047,3.432,18.0,5.105,18.0,2.822,5.69,1.618,16.0,4.035,2.795,2.967
387,11.05,13.05,44.12,13.86,14.984,26.38,4.895,24.83,55.16,23.78,5.0,6.348
388,20.67,24.28,47.53,20.62,28.33,23.94,5.184,9.17,9.66,9.39,8.88,9.55
389,22.7,16.8,10.12,20.83,57.03,9.375,11.06,13.23,8.95,7.56,7.703,10.54
390,35.97,23.97,17.58,26.25,69.06,15.45,1.923,8.84,24.28,12.78,9.58,11.945
391,14.99,7.168,27.3,8.8,35.38,8.15,5.254,8.47,8.984,3.73,5.727,3.79
392,6.1,5.53,23.78,4.445,11.65,11.31,3.953,9.086,12.23,3.236,3.055,2.764
393,75.0,12.97,5.258,37.6,24.98,6.387,6.367,2.705,9.266,4.004,3.225,5.934
394,25.1,13.72,11.97,8.73,9.75,11.516,3.287,1.194,3.36,5.484,3.846,17.97
395,16.77,10.29,8.516,12.15,17.98,6.79,9.72,2.238,6.824,3.453,3.04,4.316
396,14.39,17.14,39.2,17.22,33.0,28.47,1.804,2.018,73.6,11.16,6.984,4.727
397,34.66,16.73,4.867,22.33,22.75,9.15,5.473,11.92,8.58,6.117,7.023,8.016
398,3.537,12.87,9.81,4.984,4.934,26.19,6.25,4.13,3.334,2.045,1.478,3.508
399,25.2,22.73,15.0,16.86,27.6,19.16,18.52,8.06,18.73,18.16,9.125,7.09
400,21.62,12.59,15.805,17.42,42.62,9.77,30.08,4.516,11.945,13.664,8.625,10.28
401,16.25,14.37,38.53,14.83,14.22,16.06,2.46,4.176,18.62,8.14,4.39,4.555
402,26.25,3.7,8.12,9.336,30.12,8.58,5.254,8.04,22.25,6.555,5.234,5.48
403,34.9,28.22,18.1,27.34,26.69,5.81,5.98,12.45,11.38,10.24,9.3,11.04
404,12.54,23.11,19.17,18.56,9.26,21.73,5.02,3.674,8.766,7.902,6.496,9.26
405,23.6,19.2,22.98,26.61,15.98,25.81,37.9,19.48,15.836,14.22,13.266,16.23
406,23.27,62.16,18.55,40.66,20.52,78.44,48.94,8.38,13.445,13.7,8.31,14.56
407,13.53,30.28,5.824,18.17,7.89,22.72,5.824,26.84,10.445,4.7,6.55,10.57
408,45.75,97.56,98.0,36.25,34.5,99.3,5.664,7.57,8.24,13.22,16.66,20.81
409,12.41,17.03,46.0,15.21,7.168,37.22,6.06,17.16,12.38,17.55,13.805,14.055
410,16.14,13.32,19.22,12.234,17.83,31.12,9.41,14.414,12.26,8.33,7.543,7.48
411,7.395,16.44,7.36,10.17,4.98,48.8,9.2,7.242,3.32,5.895,8.766,10.19
412,4.65,17.19,7.13,17.08,5.8,10.87,18.73,41.34,6.41,6.785,4.414,7.4
413,2.336,11.89,1.185,4.766,1.036,7.43,5.652,8.25,11.17,4.098,5.945,3.572
414,36.62,12.33,40.25,25.28,76.1,4.742,23.36,10.25,8.74,5.14,3.564,6.344
415,31.34,10.664,44.25,19.53,43.97,22.92,9.05,9.44,19.55,9.9,5.63,3.404
416,9.375,24.78,18.67,15.09,5.562,28.86,11.07,14.945,21.5,4.113,8.25,10.31
417,26.34,44.53,10.664,43.66,12.39,25.55,1.664,4.457,44.22,27.02,25.02,25.52
418,13.78,57.3,12.766,23.14,8.695,5.7,13.25,9.01,9.52,10.164,10.27,13.49
419,13.16,2.008,19.8,4.117,33.16,4.87,3.047,3.752,4.676,9.41,1.365,1.433
420,22.84,27.2,76.6,22.33,21.38,56.9,1.981,8.79,15.37,1.335,7.05,14.77
421,5.9,25.7,4.44,10.46,3.979,14.805,34.5,5.477,6.605,8.08,52.0,9.61
422,16.47,31.84,19.28,25.92,19.56,22.75,11.41,5.863,10.61,15.88,3.434,8.1
423,10.64,16.92,34.3,16.64,5.88,20.83,1.92,18.7,12.09,5.723,10.61,9.33
424,6.957,42.9,30.67,26.27,7.383,60.4,21.69,3.79,7.207,8.62,12.43,14.15
425,18.1,9.57,16.31,8.414,21.02,14.1,10.55,3.98,3.332,1.907,4.234,3.816
426,7.793,13.195,24.5,10.445,9.55,27.83,8.03,7.43,10.27,8.23,24.94,9.14
427,21.5,23.02,12.68,21.86,21.3,10.43,25.19,24.69,22.05,23.56,20.47,28.61
428,5.92,5.25,18.75,6.574,8.05,16.86,0.826,3.283,5.07,2.467,1.089,2.062
429,16.42,28.64,1.921,21.14,7.28,10.73,1.993,1.532,30.5,17.56,9.34,7.766
430,15.14,14.164,17.72,12.24,56.22,14.766,6.227,4.594,18.11,4.785,6.027,5.773
431,10.47,11.875,24.05,9.17,31.62,12.85,9.42,4.375,13.625,8.05,7.605,6.4
432,3.986,15.914,6.37,6.703,4.06,17.08,3.848,9.445,11.17,12.586,4.586,3.207
433,12.58,3.662,10.07,4.246,17.9,3.773,2.32,5.26,3.406,2.69,4.9,6.59
434,7.43,14.97,8.9,9.57,5.51,33.6,42.0,19.56,7.99,6.305,4.902,4.152
435,12.625,59.8,8.14,27.42,8.664,62.62,3.787,7.793,21.64,24.2,10.8,6.293
436,18.42,23.2,25.92,17.23,10.74,26.61,12.414,13.08,12.01,8.69,9.13,11.01
437,15.02,31.92,41.3,14.164,32.12,38.84,9.41,4.496,15.26,8.305,6.363,10.09
438,7.305,17.03,11.09,9.695,20.55,21.78,9.664,13.11,7.594,10.195,8.95,7.83
439,6.473,16.89,36.5,10.92,9.266,29.4,17.69,21.33,23.25,12.1,12.09,12.18
440,20.0,6.914,15.516,9.49,36.9,9.33,3.303,3.521,2.771,4.367,6.043,7.887
441,57.06,115.25,137.5,95.8,64.06,124.2,4.414,14.35,24.19,24.89,18.73,26.98
442,6.145,13.164,28.39,8.766,6.676,21.0,5.527,7.332,16.14,19.55,8.516,8.79
443,24.03,29.88,23.64,27.38,62.97,28.53,4.746,6.914,11.68,7.125,22.16,26.19
444,10.945,55.34,9.88,27.67,8.266,46.2,7.49,7.797,12.664,9.66,7.06,12.734
445,19.38,63.8,22.28,34.62,10.1,28.92,5.477,7.473,22.42,28.45,22.38,25.25
446,64.6,23.62,5.184,46.16,33.62,5.54,37.7,4.113,6.332,7.496,12.625,27.17
447,43.8,42.88,22.94,56.44,17.67,24.22,22.94,10.305,10.05,12.41,17.03,18.6
448,12.12,36.7,17.33,10.08,15.68,54.84,8.14,2.299,4.99,6.18,9.13,10.99
449,12.79,31.27,68.3,23.62,29.23,43.0,2.281,5.46,12.34,24.5,8.26,9.65
450,10.05,17.03,6.63,17.47,6.617,14.99,3.658,4.285,5.82,2.453,3.08,10.82
451,10.336,46.66,40.47,7.39,23.31,48.2,12.16,6.984,7.3,33.16,11.84,6.086
452,30.42,25.17,26.5,23.98,28.2,39.6,10.62,10.56,8.914,14.38,16.84,12.05
453,32.66,27.23,23.11,30.42,36.78,27.88,1.944,2.828,5.137,10.27,12.734,16.16
454,6.44,5.902,5.613,29.22,5.883,4.508,15.08,10.98,19.48,66.94,3.23,2.441
455,7.945,45.8,27.48,18.61,2.305,84.06,4.332,8.98,10.58,9.72,5.89,3.889
456,7.945,45.8,27.48,18.61,2.305,84.06,4.332,8.98,10.58,9.72,5.89,3.889
457,9.99,19.4,26.5,14.73,16.61,24.1,1.621,2.15,5.68,11.02,7.484,7.77
458,6.883,8.15,22.22,6.4,12.54,9.38,4.246,21.03,15.96,11.25,3.318,19.88
459,6.883,8.15,22.22,6.4,12.54,9.38,4.246,21.03,15.96,11.25,3.318,19.88
460,3.045,18.22,5.24,4.223,3.545,11.016,5.83,76.25,30.28,0.841,0.7944,0.972
461,7.074,25.56,44.53,15.08,5.914,42.47,3.596,6.12,20.81,8.94,12.17,17.5
462,11.234,33.0,14.32,18.23,4.88,42.84,3.252,7.74,11.68,13.48,25.36,34.7
463,34.38,18.03,15.44,30.95,39.94,7.41,49.38,15.305,7.92,15.35,17.52,14.164
464,14.375,34.56,40.84,28.7,18.16,43.8,2.979,7.996,37.16,27.42,29.64,21.48
465,11.89,13.95,24.06,8.99,20.27,15.78,6.92,5.07,9.88,7.13,9.79,7.035
466,13.56,42.7,56.25,24.88,15.805,55.5,10.914,17.2,26.02,22.61,19.64,20.33
467,7.695,6.605,18.06,5.41,30.8,7.957,3.234,22.45,31.44,6.965,3.395,3.152
468,17.39,47.4,61.7,24.84,13.65,68.1,38.2,8.695,5.836,7.723,20.6,13.98
469,10.38,15.24,26.73,13.42,41.47,18.75,12.56,6.242,9.51,7.574,5.145,6.766
470,9.39,18.56,33.3,13.02,6.758,40.72,6.22,4.48,7.445,6.676,9.03,22.19
471,5.14,28.11,7.418,12.125,3.684,29.88,7.57,20.28,20.27,11.64,14.32,15.305
472,11.914,30.23,41.75,13.52,37.72,45.12,24.16,16.12,11.41,8.27,7.273,13.1
473,20.53,25.9,56.47,21.45,34.0,58.25,43.44,3.287,5.016,6.37,7.816,11.484
474,16.33,37.0,20.42,31.42,20.45,27.98,16.64,29.33,2.998,9.12,6.836,7.66
475,13.695,3.988,6.074,6.844,16.34,2.455,5.312,9.484,12.44,4.7,1.593,1.329
476,13.086,1.318,0.9106,2.635,1.229,1.252,9.65,12.445,4.246,0.792,2.938,3.3
477,23.22,7.055,3.67,9.945,2.072,5.562,2.348,2.246,4.758,15.9,11.79,16.36
478,15.305,39.2,8.6,30.14,9.664,12.36,11.63,4.312,7.195,22.1,17.94,20.12
479,7.707,42.34,3.584,17.72,3.156,26.97,13.33,7.88,7.2,10.516,8.695,11.195
480,5.277,14.68,34.22,8.305,9.14,35.28,12.33,29.11,18.08,11.04,4.215,3.83
481,5.32,11.44,4.383,19.38,6.324,5.566,22.67,22.78,54.22,15.42,3.7,2.879
482,22.36,54.2,61.22,32.97,14.15,61.97,12.57,3.05,4.062,14.25,12.23,29.61
483,7.098,8.36,5.32,6.703,4.457,6.75,5.363,3.133,6.168,1.841,2.633,1.557
484,27.0,41.56,11.6,34.84,16.62,37.2,15.82,39.97,40.47,16.14,21.8,20.25
485,14.086,29.72,5.53,17.5,8.6,20.34,6.086,7.08,9.234,23.17,41.5,40.6
486,31.6,123.44,9.46,65.6,14.09,79.8,2.447,9.09,13.77,8.54,9.44,18.8
487,10.51,12.97,1.075,12.984,5.188,4.977,0.808,2.613,12.37,7.484,5.953,11.04
488,11.62,16.53,2.516,30.39,4.6,5.53,2.35,1.856,5.168,14.195,28.25,13.88
489,34.53,13.92,44.66,21.97,65.7,16.31,7.84,8.28,20.98,14.97,15.1,20.9
490,6.273,11.766,38.7,7.547,9.875,13.75,3.354,1.595,2.518,13.42,2.893,3.48
491,66.7,45.03,19.6,66.44,87.94,19.69,1.847,4.816,8.48,10.5,15.53,13.875
492,6.766,22.58,50.9,15.39,20.92,32.53,2.354,28.84,7.832,6.117,5.96,14.84
493,13.57,43.9,9.32,18.83,11.54,55.3,14.42,9.66,8.87,10.54,8.37,7.36
494,28.52,16.45,51.62,18.5,48.25,17.62,8.43,11.984,12.72,7.414,3.041,6.89
495,6.34,15.68,6.848,7.91,2.832,17.95,3.36,3.615,4.27,4.816,4.43,2.184
496,7.047,29.69,10.77,16.55,6.133,48.3,29.52,22.58,9.92,5.566,4.957,5.39
497,9.72,9.76,5.645,20.7,5.848,6.418,9.94,3.758,2.646,2.76,6.95,14.695
498,5.016,52.2,12.516,15.48,5.56,56.5,3.205,9.2,4.63,3.334,2.266,5.008
499,26.55,16.03,25.31,32.7,7.63,30.84,17.89,27.66,138.6,94.6,42.38,22.58
500,8.35,6.793,14.9,8.34,9.03,9.336,25.19,6.566,12.8,5.16,1.767,3.87
501,8.81,37.28,5.727,24.78,2.371,15.7,17.89,23.03,2.96,1.788,1.901,5.14
502,16.03,12.71,19.78,14.69,11.0,11.22,21.44,68.25,32.44,14.24,12.77,15.78
503,23.53,6.965,9.27,13.09,37.78,5.723,3.057,4.97,7.387,6.15,6.406,8.01
504,11.38,9.12,18.98,7.17,26.6,12.94,9.15,2.488,4.65,2.977,3.139,2.7
505,22.69,11.16,10.28,20.5,41.84,10.625,41.78,10.57,10.63,7.31,3.049,3.059
506,45.56,22.39,19.44,22.4,18.61,20.61,7.098,42.9,11.41,16.44,9.87,14.375
507,12.42,10.25,7.29,16.39,7.113,6.316,1.674,3.354,5.0,1.68,9.39,11.336
508,17.08,74.75,27.28,31.05,7.848,53.53,2.816,9.94,11.4,11.12,17.98,22.11
509,5.305,9.125,5.062,16.33,4.688,5.984,2.477,3.104,2.303,1.645,6.977,23.92
510,8.21,9.016,8.28,9.125,5.2,11.34,4.242,10.54,5.1,2.525,4.184,3.75
511,27.73,50.78,28.53,44.44,15.55,50.6,12.39,7.363,21.61,36.06,2.916,4.113
512,6.773,2.062,20.28,3.984,4.402,27.4,3.426,6.67,1.627,1.829,0.609,0.931
513,16.39,34.47,11.4,7.2,13.21,8.25,11.805,32.38,33.88,40.94,26.33,28.9
514,15.26,153.8,25.81,48.03,9.92,188.5,16.73,105.9,54.56,68.9,56.28,59.1
515,1.863,2.168,6.16,1.32,1.961,6.496,3.656,2.982,24.05,13.195,1.174,1.072
516,20.11,14.305,15.91,45.28,15.9,15.5,7.82,5.227,5.223,8.266,21.42,12.14
517,3.57,14.47,15.56,8.12,6.906,25.75,6.58,9.76,12.94,19.1,29.08,18.1
518,10.3,23.95,7.934,24.7,7.168,8.66,2.887,3.809,1.816,0.8765,6.18,13.02
519,9.836,20.14,4.95,46.0,4.133,3.469,10.51,4.36,8.86,12.88,14.4,19.14
520,12.88,10.47,6.92,8.26,7.023,10.13,13.39,5.367,14.53,12.1,5.566,6.523
521,14.875,59.0,44.0,22.14,10.94,89.2,1.084,3.65,2.664,19.5,9.055,9.15
522,17.27,14.15,26.0,8.76,55.6,15.87,19.56,8.336,7.734,8.664,8.62,6.887
523,6.316,75.0,73.06,42.94,14.375,93.6,7.54,3.986,17.53,3.775,11.18,26.67
524,18.56,57.47,65.7,26.67,12.38,99.0,1.737,1.287,6.758,24.6,8.586,13.01
525,21.4,21.08,17.27,24.4,16.86,15.414,4.93,2.332,3.062,8.02,9.2,5.375
526,7.906,12.62,6.953,16.58,5.027,4.234,3.617,6.93,8.22,4.125,6.473,6.582
527,32.5,14.9,5.957,52.62,6.824,7.914,116.94,39.78,38.7,34.8,36.6,61.75
528,9.7,6.5,6.426,7.64,6.01,7.0,3.832,5.094,8.086,5.38,4.453,4.082
529,26.39,6.51,7.28,32.16,11.945,6.84,25.42,11.3,5.543,1.507,7.914,20.33
530,13.47,39.47,21.84,29.38,9.164,36.25,3.885,4.477,7.336,13.57,21.12,39.62
531,24.34,30.33,9.37,237.0,12.59,11.96,69.9,53.78,34.16,10.92,18.34,22.72
532,8.99,20.84,22.45,10.95,7.78,55.16,4.207,7.44,9.32,15.34,10.55,11.516
533,9.96,3.2,26.2,6.9,17.05,12.445,5.13,7.117,7.184,4.406,1.119,1.163
534,19.05,66.94,37.3,36.66,34.9,110.94,19.69,14.914,25.83,18.77,16.56,3.732
535,8.484,11.43,4.45,17.52,2.13,5.87,3.713,1.838,3.582,1.584,3.297,5.473
536,6.586,34.78,16.38,8.62,7.668,48.25,1.856,7.69,7.92,8.484,1.415,3.617
537,7.965,13.14,37.25,11.69,15.99,14.81,12.125,10.625,7.918,7.05,3.154,6.316
538,5.11,40.25,67.06,16.66,23.66,55.28,13.96,15.65,11.18,20.06,22.97,27.58
539,4.414,16.98,8.06,7.723,6.29,12.12,4.207,11.055,3.0,3.297,1.19,2.184
540,9.13,23.8,4.402,13.63,6.23,8.11,4.395,8.46,4.41,3.03,5.2,4.066
541,12.92,31.34,38.16,26.42,9.43,33.2,4.117,6.76,10.266,10.09,5.117,7.625
542,13.54,19.2,68.3,15.26,14.734,39.75,3.674,6.855,13.88,13.55,11.38,16.19
543,20.98,80.56,73.75,31.02,30.25,136.8,20.19,2.377,7.82,8.24,0.977,1.804
544,7.45,41.25,16.6,14.88,3.756,54.66,1.262,2.879,6.715,27.19,2.553,5.84
545,13.6,65.6,9.38,34.03,3.87,48.34,3.559,5.695,7.23,7.516,11.445,19.45
546,79.4,35.72,27.64,76.75,60.94,13.086,46.47,10.5,3.852,3.965,67.9,41.0
547,13.61,30.3,16.34,25.2,0.934,33.84,2.791,8.68,10.625,14.45,11.766,7.992
548,29.03,37.22,82.4,35.34,63.44,52.3,5.3,4.68,3.686,7.07,7.58,12.18
549,67.8,36.94,86.1,48.2,88.3,48.12,8.76,7.94,6.18,10.19,48.16,41.62
550,6.098,10.37,1.586,14.1,3.008,3.203,3.314,3.668,5.977,23.4,4.05,4.387
551,56.44,40.88,4.566,70.1,5.434,15.16,6.043,6.44,4.87,7.77,26.9,34.56
552,10.11,21.05,40.3,14.6,12.58,32.1,19.11,9.38,7.633,5.74,4.777,6.176
553,16.56,67.0,49.94,41.88,6.324,75.94,9.93,10.734,25.31,21.6,25.47,27.2
554,40.47,30.81,50.78,44.88,36.97,68.56,45.7,46.53,48.9,44.1,31.2,44.44
555,13.695,95.3,9.375,33.66,2.828,163.5,25.77,10.81,31.34,60.4,16.97,27.8
556,27.11,2.795,16.22,8.27,33.8,7.023,16.33,7.01,16.25,15.016,3.262,4.656
